account_uuid,state,industry,subindustry,year_established,annual_revenue,total_payroll,business_structure,num_employees,region,index,num_quotes,num_products_requested,sum_premium,avg_premium,min_premium,max_premium,premium_range,carrier_diversity,premium_ratio_max_avg,account_value,num_carriers,total_quotes,carrier_concentration,product_concentration,iqr_premium,premium_to_revenue_ratio,log_annual_revenue,log_total_payroll,revenue_per_employee,quotes_per_employee,quotes_per_million_revenue,premium_per_employee,premium_per_revenue,premium_per_quote,max_x_nquotes,avg_x_nproducts,revenue_x_payroll,premium_log,premium_log_bins,state_premium_sum_encoded,state_revenue_encoded,business_structure_premium_sum_encoded,business_structure_revenue_encoded,industry_sum_premium_encoded,industry_revenue_encoded,subindustry_sum_premium_encoded,subindustry_revenue_encoded
a2ed7291-3010-4ee2-a609-602c0dd113a5,PA,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2018.0,700000.0,300000.0,Corporation,9.0,Northeast,3620,5,3,22873.32,4574.664,2341.0,7847.0,5506.0,1.0,1.715317233852515,10056.32,5,5,0.2,0.6,2556.0,0.006535224949678643,13.45883704259595,12.611541086966115,70000.0,0.5,2.9411764705882355,2287.332,0.032676124748393216,3812.22,10.577349971684207,9.526973683499602,26.07037336766864,8.613775289262481,2,1498.0,60000.0,1971.075,125000.0,2009.0,60000.0,2135.0,75000.0
4b3d4857-b968-4c58-ae47-0e62447cd326,IL,Retail Trade,Sporting Goods Stores,2006.0,200000.0,0.0,Non-Profit,0.0,Midwest,1667,1,1,508.75,508.75,508.75,508.75,0.0,1.0,0.9999999980343981,508.75,1,1,1.0,1.0,0.0,0.0025437372813135934,12.206077645517674,0.0,200000.0,1.0,0.8333333333333334,508.75,0.0025437372813135934,254.375,6.233920409454565,6.233920409454565,0.0,0.0,0,1253.5,50000.0,630.0,31120.0,1503.0,60000.0,2433.855,65000.0
6637a174-95e5-4453-8fdb-51ba92620524,AR,Construction,Commercial and Institutional Building Construction,2013.0,105000.0,0.0,Individual,0.0,South,2269,2,2,910.0,455.0,350.0,560.0,210.0,0.5,1.2307692280642435,910.0,1,2,1.0,0.5,105.0,0.004333292063885106,11.561725152903833,0.0,105000.0,2.0,1.8099547511312217,910.0,0.008666584127770213,303.3333333333333,7.02197642307216,6.814542897259958,0.0,5.351858133476067,1,1219.0,60000.0,1045.0,45000.0,2212.0,85000.0,2150.675,80000.0
62ac30fb-425a4-216b-2838e-4fb2cb5bb2,FL,Manufacturing,All Other Leather Good and Allied Product Manufacturing,2016.0,400000.0,130000.0,Corporation,9.0,South,2178,1,1,649.0,649.0,649.0,649.0,0.0,1.0,0.999999998459168,649.0,1,1,1.0,1.0,0.0,0.0016224959437601406,12.899222326086994,11.775297421715827,40000.0,0.1,0.7142857142857143,64.9,0.0016224959437601406,324.5,6.476972362889683,6.476972362889683,24.67450955554707,0.0,0,1219.0,60000.0,1971.075,125000.0,735.0,80000.0,499.5,205000.0
5e66c7f9-39a5-4b49-afea-c9898e1b9914,ID,Contractors,Drywall and Insulation Contractors,2016.0,80000.0,0.0,Individual,0.0,West,2093,1,1,3924.0,3924.0,3924.0,3924.0,0.0,1.0,0.9999999997451581,3924.0,1,1,1.0,1.0,0.0,0.04904938688266397,11.289794413577894,0.0,80000.0,1.0,0.9259259259259258,3924.0,0.04904938688266397,1962.0,8.275121630216509,8.275121630216509,0.0,0.0,0,1283.0,60000.0,1045.0,45000.0,2009.0,60000.0,1544.545,40000.0
6cef4ff9-d4b4-4bf9-8102-731e0bb63c2e,NV,Other Services,Pet Care (except Veterinary) Services,2012.0,400000.0,200000.0,Corporation,19.0,West,2418,1,1,2559.0,2559.0,2559.0,2559.0,0.0,1.0,0.9999999996092224,2559.0,1,1,1.0,1.0,0.0,0.006397484006289984,12.899222326086994,12.206077645517674,20000.0,0.05,0.7142857142857143,127.95,0.006397484006289984,1279.5,7.847762537473608,7.847762537473608,25.105292471632794,0.0,0,1283.0,60000.0,1971.075,125000.0,1110.0,55000.0,1284.0,50000.0
e1a9def3-2a0f-44ef-87c6-ed4338d346fe,CA,Retail Trade,Landscaping Services,2012.0,60000.0,25000.0,Corporation,3.0,West,5054,1,1,3428.0,3428.0,3428.0,3428.0,0.0,1.0,0.9999999997082848,3428.0,1,1,1.0,1.0,0.0,0.05713238112698122,11.002116507732017,10.12667110305036,15000.0,0.25,0.9433962264150942,857.0,0.05713238112698122,1714.0,8.14002395246292,8.14002395246292,21.12873094572124,0.0,0,1283.0,60000.0,1971.075,125000.0,1503.0,60000.0,1422.19,35000.0
95383f7f-3335-471f-8c54-85b14070fc81,TX,Construction,Commercial and Institutional Building Construction,2014.0,1500000.0,0.0,Individual,0.0,South,3312,1,1,2089.35,2089.35,2089.35,2089.35,0.0,1.0,0.9999999995213823,2089.35,1,1,1.0,1.0,0.0,0.001392899071400619,14.220976332738882,0.0,1500000.0,1.0,0.4,2089.35,0.001392899071400619,1044.675,7.64508679505314,7.64508679505314,0.0,0.0,0,1219.0,60000.0,1045.0,45000.0,2212.0,85000.0,2150.675,80000.0
9196f559-4739-4a66-a6d6-4fef682754ca,NY,Retail Trade,Vending Machine Operators,2018.0,5000.0,0.0,Limited Liability Company,0.0,Northeast,3223,4,1,1721.0,430.25,350.0,500.0,150.0,0.5,1.1621150466888668,371.0,2,4,0.5,1.0,134.25,0.08603279344131173,8.517393171418904,0.0,5000.0,4.0,3.9800995024875627,1721.0,0.34413117376524693,344.2,7.601402334583733,6.06668796834557,0.0,5.017279836814924,0,1498.0,60000.0,1417.4,70000.0,1503.0,60000.0,703.0,20000.0
8cea9bc6-08291-e536-a61d5-aa242c872f,MI,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2017.0,10000.0,10000.0,Individual,1.0,Midwest,3120,4,1,2237.0,559.25,500.0,737.0,237.0,0.5,1.317836385663234,500.0,2,4,0.75,1.0,59.25,0.055919408059194084,9.210440366976517,9.210440366976517,5000.0,2.0,3.9603960396039604,1118.5,0.22367763223677634,447.4,7.989221408815276,6.328383112681037,18.420680753952364,5.472270673671475,1,1253.5,50000.0,1045.0,45000.0,2009.0,60000.0,2135.0,75000.0
d186e796-6b54-48b5-9317-97b97911a611,NC,Food and Accommodation,Caterers,2007.0,30000.0,2500.0,Individual,4.0,South,4687,2,2,1143.0,571.5,530.0,613.0,83.0,1.0,1.0726159211327806,530.0,2,2,0.5,0.5,41.5,0.01904936502116596,10.308985993422082,7.824445930877619,6000.0,0.4,1.941747572815534,228.6,0.03809873004233192,381.0,7.112327444710911,7.042286171939743,18.132998684833918,4.430816798843313,0,1219.0,60000.0,1045.0,45000.0,1299.5,80000.0,522.11,30000.0
f9d9ab1f-6d567-6174-1c471-c706d09a44,FL,Unknown,Unknown,2017.0,15000.0,1200.0,Not sure yet,0.0,South,5563,2,2,2010.0,1005.0,805.0,1205.0,400.0,1.0,1.1990049739313384,1205.0,2,2,0.5,0.5,200.0,0.06699553363109126,9.61587214452889,7.0909098220799835,15000.0,2.0,1.9704433497536948,2010.0,0.13399106726218252,670.0,7.787796878181171,7.606387389772652,16.705882371415992,5.993961427306569,1,1219.0,60000.0,1495.0,60000.0,912.0,57500.0,912.0,57500.0
2cbd6d46-0bd23-5386-1f39e-4f4811c9e4,AL,Consultants,Other Scientific and Technical Consulting Services,2017.0,120000.0,0.0,Limited Liability Company,0.0,South,990,1,1,350.0,350.0,350.0,350.0,0.0,1.0,0.9999999971428571,350.0,1,1,1.0,1.0,0.0,0.0029166423613136557,11.695255355062795,0.0,120000.0,1.0,0.8928571428571428,350.0,0.0029166423613136557,175.0,5.860786223465865,5.860786223465865,0.0,0.0,0,1219.0,60000.0,1417.4,70000.0,1054.75,100000.0,889.125,110000.0
6fcdad12-d9440-9798-b1d74-7448ed56fe,NC,Food and Accommodation,Caterers,2008.0,20000.0,0.0,Limited Liability Company,0.0,South,2490,2,1,1690.5,845.25,500.0,1190.5,690.5,1.0,1.4084590341219059,500.0,2,2,0.5,1.0,345.25,0.04226038698065097,9.90353755128617,0.0,20000.0,2.0,1.9607843137254901,1690.5,0.08452077396130193,563.5,7.775695749915245,6.740814824226485,0.0,6.538863151104813,1,1219.0,60000.0,1417.4,70000.0,1299.5,80000.0,522.11,30000.0
727744ba-8698-4186-88a4-803c9add63b3,CA,"Technology, Media and Telecommunications",Software Publishers,2017.0,2000000.0,510000.0,Limited Liability Company,7.0,West,2551,8,4,25699.38,3212.4225,475.58,7936.08,7460.5,0.75,2.4704346945426905,4828.06,6,8,0.25,0.375,3838.71,0.0016062104468947767,14.508658238524095,13.1421679654829,250000.0,1.0,2.6666666666666665,3212.4225,0.012849683575158213,2855.4866666666667,11.058632021964138,9.461152785379815,27.650823743225708,8.917511745371522,2,1283.0,60000.0,1417.4,70000.0,1975.29,80000.0,3118.0,300000.0
6d8838c9-99a34-a474-12126-e7fb9e5263,IL,Retail Trade,Landscaping Services,2017.0,12000.0,4000.0,Limited Liability Company,1.0,Midwest,2436,6,2,4892.0,815.3333333333334,500.0,1517.0,1017.0,0.6666666666666666,1.860588713989466,587.0,4,6,0.5,0.6666666666666666,582.75,0.06793878287920452,9.392745258631441,8.294299608857235,6000.0,3.0,5.928853754940711,2446.0,0.40763269727522705,698.8571428571429,9.116359308505288,7.397357266296501,17.6867115897055,6.925595197110468,2,1253.5,50000.0,1417.4,70000.0,1503.0,60000.0,1422.19,35000.0
eef31b12-f917-43d0-bfe2-abf4133263e2,NJ,Manufacturing,Cookie and Cracker Manufacturing,2009.0,3000.0,0.0,Limited Liability Company,0.0,Northeast,5320,1,1,352.0,352.0,352.0,352.0,0.0,1.0,0.9999999971590909,352.0,1,1,1.0,1.0,0.0,0.11729423525491503,8.006700845440367,0.0,3000.0,1.0,0.9970089730807579,352.0,0.11729423525491503,176.0,5.8664680569332965,5.8664680569332965,0.0,0.0,0,1498.0,60000.0,1417.4,70000.0,735.0,80000.0,1805.5,139000.0
66af9b8b-9373-41d7-b261-313e2cbf086b,CA,Administrative Services and Building Maintenance,Carpet and Upholstery Cleaning Services,2003.0,35000.0,0.0,Individual,0.0,West,2283,1,1,880.0,880.0,880.0,880.0,0.0,1.0,0.9999999988636363,880.0,1,1,1.0,1.0,0.0,0.0251421387960344,10.463131911491967,0.0,35000.0,1.0,0.9661835748792271,880.0,0.0251421387960344,440.0,6.78105762593618,6.78105762593618,0.0,0.0,0,1283.0,60000.0,1045.0,45000.0,1000.0,28000.0,1196.0,40000.0
83727b31-f499-4a8b-b6db-b4e86128f05f,MI,Contractors,Finish Carpentry Contractors,2016.0,150000.0,25000.0,Limited Liability Company,1.0,Midwest,2915,1,1,3034.0,3034.0,3034.0,3034.0,0.0,1.0,0.9999999996704021,3034.0,1,1,1.0,1.0,0.0,0.020226531823121178,11.918397239722838,10.12667110305036,75000.0,0.5,0.8695652173913044,1517.0,0.020226531823121178,1517.0,8.017966703493599,8.017966703493599,22.045021677195397,0.0,0,1253.5,50000.0,1417.4,70000.0,2009.0,60000.0,2344.49,60000.0
0e35490c-08d0d-6db6-60ecd-552a428cff,WA,Unknown,Unknown,2015.0,25000.0,25000.0,Other,0.0,West,331,1,1,642.0,642.0,642.0,642.0,0.0,1.0,0.9999999984423676,642.0,1,1,1.0,1.0,0.0,0.025678972841086358,10.12667110305036,10.12667110305036,25000.0,1.0,0.9756097560975611,642.0,0.025678972841086358,321.0,6.466144724237619,6.466144724237619,20.253262209300676,0.0,0,1283.0,60000.0,704.0,40000.0,912.0,57500.0,912.0,57500.0
aaf93a5f-8db0e-4372-f71e5-64de587649,NJ,Manufacturing,Machine Shops,2017.0,15000.0,15000.0,Limited Liability Company,0.0,Northeast,3790,1,1,1122.7,1122.7,1122.7,1122.7,0.0,1.0,0.99999999910929,1122.7,1,1,1.0,1.0,0.0,0.07484167722151856,9.61587214452889,9.61587214452889,15000.0,1.0,0.9852216748768474,1122.7,0.07484167722151856,561.35,7.024382090913857,7.024382090913857,19.23161096461314,0.0,0,1498.0,60000.0,1417.4,70000.0,735.0,80000.0,955.85,100000.0
7c93daf1-ad89-44e6-8619-9dd4c6042e19,MO,"Professional, Scientific and Technical Services","Photography Studios, Portrait",2017.0,16500.0,0.0,Individual,0.0,Midwest,2770,8,2,3821.0,477.625,250.0,650.0,400.0,0.625,1.3609002850334462,250.0,5,8,0.5,0.625,82.25,0.028945215441488394,9.711176264112805,0.0,16500.0,8.0,7.870142646335466,3821.0,0.23156172353190715,424.55555555555554,8.556606193773073,6.8630193851407455,0.0,5.993961427306569,1,1253.5,50000.0,1045.0,45000.0,1274.0,60000.0,1475.68,25000.0
c08a9051-b2425-1717-92352-e46e3e5334,VA,"Technology, Media and Telecommunications",Motion Picture and Video Production,2006.0,10000.0,0.0,Individual,0.0,South,4285,1,1,652.0,652.0,652.0,652.0,0.0,1.0,0.9999999984662576,652.0,1,1,1.0,1.0,0.0,0.06519348065193481,9.210440366976517,0.0,10000.0,1.0,0.9900990099009901,652.0,0.06519348065193481,326.0,6.481577129276431,6.481577129276431,0.0,0.0,0,1219.0,60000.0,1045.0,45000.0,1975.29,80000.0,1517.395,40000.0
44043678-db9e0-525e-a16f9-85a56409e9,NY,Contractors,Residential Remodelers,1990.0,75000.0,0.0,Limited Liability Company,0.0,Northeast,1540,1,1,1223.29,1223.29,1223.29,1223.29,0.0,1.0,0.9999999991825322,1223.29,1,1,1.0,1.0,0.0,0.016310315862455165,11.225256725762893,0.0,75000.0,1.0,0.9302325581395349,1223.29,0.016310315862455165,611.645,7.110116363113816,7.110116363113816,0.0,0.0,0,1498.0,60000.0,1417.4,70000.0,2009.0,60000.0,1650.0,50000.0
370509ce-f7883-9b89-2edbd-cba5dedccd,OR,"Technology, Media and Telecommunications",Software Publishers,2016.0,10000.0,1000000.0,Corporation,4.0,West,1242,6,3,10430.0,1738.3333333333333,250.0,5580.0,5330.0,0.5,3.2099712349702947,3350.0,3,6,0.5,0.5,1950.0,0.1738159517381595,9.210440366976517,13.815511557963774,2000.0,1.2,5.9405940594059405,2086.0,1.0428957104289571,1490.0,10.41873339273561,8.559486103606488,23.025850930040455,8.581294116822761,2,1283.0,60000.0,1971.075,125000.0,1975.29,80000.0,3118.0,300000.0
6ea50c4c-53fa9-193a-c4442-1f3a2e2129,OK,"Sports, Arts, Entertainment, and Recreation",Fitness and Recreational Sports Centers,2017.0,10000.0,10000.0,Limited Liability Company,0.0,South,2469,1,1,346.0,346.0,346.0,346.0,0.0,1.0,0.9999999971098266,346.0,1,1,1.0,1.0,0.0,0.034596540345965404,9.210440366976517,9.210440366976517,10000.0,1.0,0.9900990099009901,346.0,0.034596540345965404,173.0,5.849324779946859,5.849324779946859,18.420680753952364,0.0,0,1219.0,60000.0,1417.4,70000.0,652.0,30000.0,1228.3,50000.0
95363e7d-0ba1b-b0c2-470b9-96004d4e48,OH,Retail Trade,All Other General Merchandise Stores,2017.0,75000.0,0.0,Limited Liability Company,2.0,Midwest,3311,1,1,475.0,475.0,475.0,475.0,0.0,1.0,0.9999999978947368,475.0,1,1,1.0,1.0,0.0,0.0063332488900148,11.225256725762893,0.0,25000.0,0.3333333333333333,0.9302325581395349,158.33333333333334,0.0063332488900148,237.5,6.16541785423142,6.16541785423142,0.0,0.0,0,1253.5,50000.0,1417.4,70000.0,1503.0,60000.0,2489.61,75000.0
d70155a3-093c5-e796-49fdd-a2b288593f,FL,Manufacturing,Fats and Oils Refining and Blending,2017.0,50000.0,0.0,Limited Liability Company,0.0,South,4822,1,1,500.0,500.0,500.0,500.0,0.0,1.0,0.9999999980000001,500.0,1,1,1.0,1.0,0.0,0.00999980000399992,10.819798284210286,0.0,50000.0,1.0,0.9523809523809523,500.0,0.00999980000399992,250.0,6.2166061010848646,6.2166061010848646,0.0,0.0,0,1219.0,60000.0,1417.4,70000.0,735.0,80000.0,450.0,30000.0
65010075-070c9-43bd-eefe8-a0cc0fe568,PA,Contractors,Siding Contractors,2017.0,50000.0,20000.0,Individual,1.0,Northeast,2240,1,1,3492.0,3492.0,3492.0,3492.0,0.0,1.0,0.9999999997136312,3492.0,1,1,1.0,1.0,0.0,0.06983860322793545,10.819798284210286,9.90353755128617,25000.0,0.5,0.9523809523809523,1746.0,0.06983860322793545,1746.0,8.158516244806831,8.158516244806831,20.72326583794641,0.0,0,1498.0,60000.0,1045.0,45000.0,2009.0,60000.0,3492.0,80000.0
7aabd7de-51393-7d8c-97888-2db4214a6b,SC,Other Services,Appliance Repair and Maintenance,2017.0,80000.0,25000.0,Limited Liability Company,0.0,South,2716,1,1,1102.0,1102.0,1102.0,1102.0,0.0,1.0,0.9999999990925589,1102.0,1,1,1.0,1.0,0.0,0.013774827814652316,11.289794413577894,10.12667110305036,80000.0,1.0,0.9259259259259258,1102.0,0.013774827814652316,551.0,7.005789019253503,7.005789019253503,21.416413018006356,0.0,0,1219.0,60000.0,1417.4,70000.0,1110.0,55000.0,2092.49,62500.0
291b0dcf-5bf3b-f655-00c15-529bbf048f,NE,Unknown,Unknown,2017.0,300000.0,0.0,Individual,0.0,Midwest,907,1,1,386.0,386.0,386.0,386.0,0.0,1.0,0.9999999974093264,386.0,1,1,1.0,1.0,0.0,0.001286662377792074,12.611541086966115,0.0,300000.0,1.0,0.7692307692307692,386.0,0.001286662377792074,193.0,5.958424693029782,5.958424693029782,0.0,0.0,0,1253.5,50000.0,1045.0,45000.0,912.0,57500.0,912.0,57500.0
bb59946a-4f2f-49b6-a103-a5a0850fc821,TN,Other Services,Car Washes,2018.0,60000.0,0.0,Limited Liability Company,0.0,South,4172,1,1,598.0,598.0,598.0,598.0,0.0,1.0,0.9999999983277592,598.0,1,1,1.0,1.0,0.0,0.009966500558324027,11.002116507732017,0.0,60000.0,1.0,0.9433962264150942,598.0,0.009966500558324027,299.0,6.395261598115449,6.395261598115449,0.0,0.0,0,1219.0,60000.0,1417.4,70000.0,1110.0,55000.0,1011.0,40000.0
a2a2f9bf-6d5ad-95e6-ceef3-92dbd8fb29,CO,Other Services,All Other Personal Services,2018.0,80000.0,0.0,Individual,0.0,West,3615,1,1,346.0,346.0,346.0,346.0,0.0,1.0,0.9999999971098266,346.0,1,1,1.0,1.0,0.0,0.0043249459381757725,11.289794413577894,0.0,80000.0,1.0,0.9259259259259258,346.0,0.0043249459381757725,173.0,5.849324779946859,5.849324779946859,0.0,0.0,0,1283.0,60000.0,1045.0,45000.0,1110.0,55000.0,689.0,40000.0
08c201e1-cd6b-41d0-8d0b-3548ac25ea8c,ME,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2018.0,10000.0,0.0,Individual,0.0,Northeast,224,7,2,4329.0,618.4285714285714,500.0,891.0,391.0,0.42857142857142855,1.4407484384187481,500.0,3,7,0.7142857142857143,0.5714285714285714,122.0,0.06183667347550959,9.210440366976517,0.0,10000.0,7.0,6.930693069306931,4329.0,0.43285671432856715,541.125,8.738414897167749,7.121137053094393,0.0,5.971261839790462,1,1498.0,60000.0,1045.0,45000.0,2009.0,60000.0,2135.0,75000.0
a659f079-95e0-47af-b2cc-9f3543c949d6,CA,Contractors,Electrical Contractors and Other Wiring Installation Contractors,2018.0,30000.0,0.0,Individual,0.0,West,3691,1,1,583.0,583.0,583.0,583.0,0.0,1.0,0.9999999982847342,583.0,1,1,1.0,1.0,0.0,0.01943268557714743,10.308985993422082,0.0,30000.0,1.0,0.970873786407767,583.0,0.01943268557714743,291.5,6.369900982828227,6.369900982828227,0.0,0.0,0,1283.0,60000.0,1045.0,45000.0,2009.0,60000.0,2135.0,75000.0
96c359c9-cab2a-abd3-fb695-d9d1f9895a,PA,Finance and Insurance,Insurance Agencies and Brokerages,1984.0,20000.0,0.0,Individual,1.0,Northeast,3342,2,2,750.0,375.0,350.0,400.0,50.0,0.5,1.0666666638222222,400.0,1,2,1.0,0.5,25.0,0.018749062546872655,9.90353755128617,0.0,10000.0,1.0,1.9607843137254901,375.0,0.03749812509374531,250.0,6.68586094706836,6.621405651764134,0.0,3.9318256327243257,0,1498.0,60000.0,1045.0,45000.0,558.0,55000.0,505.0,50000.0
f28dd317-7958-450b-a759-4d63866b671e,CA,Contractors,"Plumbing, Heating, and Air-Conditioning Contractors",2010.0,250000.0,0.0,Individual,0.0,West,5419,2,1,7433.0,3716.5,1923.0,5510.0,3587.0,1.0,1.4825776936680808,1923.0,2,2,0.5,1.0,1793.5,0.014865940536237856,12.429220196836383,0.0,250000.0,2.0,1.6,7433.0,0.02973188107247571,2477.6666666666665,9.307557822691543,8.220806678334311,0.0,8.185350223178686,2,1283.0,60000.0,1045.0,45000.0,2009.0,60000.0,2936.0,70000.0
e01a689a-10f8-421a-9b30-e0508b6f0237,AZ,Transportation and Warehousing,"General Freight Trucking, Local",2018.0,20000.0,0.0,Limited Liability Company,0.0,West,5022,1,1,15001.0,15001.0,15001.0,15001.0,0.0,1.0,0.9999999999333378,15001.0,1,1,1.0,1.0,0.0,0.7500124993750312,9.90353755128617,0.0,20000.0,1.0,0.9803921568627451,15001.0,0.7500124993750312,7500.5,9.615938804529582,9.615938804529582,0.0,0.0,0,1283.0,60000.0,1417.4,70000.0,7636.0,100000.0,8602.5,100000.0
a0d162d3-0bc60-fefd-6ec99-b8daa79f73,CT,Unknown,Unknown,2015.0,100000.0,32000.0,Limited Liability Company,3.0,Northeast,3583,2,1,1890.24,945.12,704.0,1186.24,482.24,1.0,1.2551210415025382,704.0,2,2,0.5,1.0,241.12000000000012,0.009451105488945111,11.51293546492023,10.373522431293592,25000.0,0.5,1.8181818181818181,472.56,0.018902210977890223,630.08,7.7721125115813186,6.852369410901402,21.886416647064593,6.180513424651363,1,1498.0,60000.0,1417.4,70000.0,912.0,57500.0,912.0,57500.0
3a837a55-c37d-4466-aa64-3137cf9ebfda,NH,Contractors,Tile and Terrazzo Contractors,2018.0,50000.0,25000.0,Limited Liability Company,0.0,Northeast,1344,1,1,2315.0,2315.0,2315.0,2315.0,0.0,1.0,0.9999999995680346,2315.0,1,1,1.0,1.0,0.0,0.04629907401851963,10.819798284210286,10.12667110305036,50000.0,1.0,0.9523809523809523,2315.0,0.04629907401851963,1157.5,7.7475968386928855,7.7475968386928855,20.94640938906062,0.0,0,1498.0,60000.0,1417.4,70000.0,2009.0,60000.0,2315.0,60000.0
6b9cc649-752a-42ac-b88a-776f30bbad31,MD,Contractors,Residential Remodelers,2004.0,90000.0,0.0,Corporation,0.0,South,2394,3,3,3884.0,1294.6666666666667,907.0,1967.0,1060.0,1.0,1.5193099885278243,907.0,3,3,0.3333333333333333,0.3333333333333333,530.0,0.014385025351570168,11.407576060361786,0.0,90000.0,3.0,2.7522935779816513,3884.0,0.0431550760547105,971.0,8.683046555502886,8.264878262801748,0.0,6.966967138613983,2,1219.0,60000.0,1971.075,125000.0,2009.0,60000.0,1650.0,50000.0
97117aac-f27f4-5916-79719-05b2a85d0e,GA,Retail Trade,Electronic Shopping,2013.0,150000.0,0.0,Limited Liability Company,0.0,South,3349,1,1,550.0,550.0,550.0,550.0,0.0,1.0,0.9999999981818182,550.0,1,1,1.0,1.0,0.0,0.003666642222385184,11.918397239722838,0.0,150000.0,1.0,0.8695652173913044,550.0,0.003666642222385184,275.0,6.311734809152915,6.311734809152915,0.0,0.0,0,1219.0,60000.0,1417.4,70000.0,1503.0,60000.0,1025.0,100000.0
4716de2e-fcaa-458a-9467-2394aa026ee3,GA,Food and Accommodation,Caterers,2018.0,10000.0,0.0,Individual,0.0,South,1591,1,1,395.0,395.0,395.0,395.0,0.0,1.0,0.9999999974683544,395.0,1,1,1.0,1.0,0.0,0.03949605039496051,9.210440366976517,0.0,10000.0,1.0,0.9900990099009901,395.0,0.03949605039496051,197.5,5.981414211254481,5.981414211254481,0.0,0.0,0,1219.0,60000.0,1045.0,45000.0,1299.5,80000.0,522.11,30000.0
5fccfc23-0e6f-421e-95c8-1e95fde0eb38,CA,Finance and Insurance,Direct Property and Casualty Insurance Carriers,2017.0,1000000.0,100000.0,Limited Liability Company,15.0,West,2114,3,2,7070.0,2356.6666666666665,877.0,5060.0,4183.0,0.3333333333333333,2.147100423417072,2010.0,1,3,1.0,0.6666666666666666,2091.5,0.0023566643100023563,13.815511557963774,11.51293546492023,62500.0,0.1875,1.5,441.875,0.00706999293000707,1767.5,9.627799924932715,8.45836279235239,25.3284360229445,8.339023005744759,2,1283.0,60000.0,1417.4,70000.0,558.0,55000.0,3775.0,520000.0
a5b27701-f0b7b-d56b-8ac86-f63d856024,CA,Food and Accommodation,Limited-Service Restaurants,2017.0,150000.0,14400.0,Individual,1.0,West,3677,1,1,950.0,950.0,950.0,950.0,0.0,1.0,0.9999999989473685,950.0,1,1,1.0,1.0,0.0,0.006333291111392591,11.918397239722838,9.575052927597383,75000.0,0.5,0.8695652173913044,475.0,0.006333291111392591,475.0,6.85751406254539,6.85751406254539,21.49337405910545,0.0,0,1283.0,60000.0,1045.0,45000.0,1299.5,80000.0,1631.0,102000.0
ec6a6354-f709-4b1f-8e6a-5c43a945e96b,NC,Administrative Services and Building Maintenance,Janitorial Services,2016.0,30000.0,0.0,Individual,0.0,South,5273,2,1,1220.0,610.0,550.0,670.0,120.0,1.0,1.0983606539371138,550.0,2,2,0.5,1.0,60.0,0.020332655578147396,10.308985993422082,0.0,30000.0,2.0,1.941747572815534,1220.0,0.04066531115629479,406.6666666666667,7.201170883281678,6.415096959171596,0.0,4.795790545596741,0,1219.0,60000.0,1045.0,45000.0,1000.0,28000.0,1000.0,25000.0
26baba69-934f-4478-b12a-f05466f89639,OK,Retail Trade,Electronics Stores,2010.0,300000.0,0.0,Limited Liability Company,0.0,South,869,1,1,504.0,504.0,504.0,504.0,0.0,1.0,0.999999998015873,504.0,1,1,1.0,1.0,0.0,0.0016799944000186666,12.611541086966115,0.0,300000.0,1.0,0.7692307692307692,504.0,0.0016799944000186666,252.0,6.22455842927536,6.22455842927536,0.0,0.0,0,1219.0,60000.0,1417.4,70000.0,1503.0,60000.0,2124.39,70000.0
e5a1a3ba-16d0b-519f-7105a-2b8d8318ef,CA,Manufacturing,Machine Shops,2012.0,100000.0,0.0,Limited Liability Company,0.0,West,5126,1,1,437.0,437.0,437.0,437.0,0.0,1.0,0.9999999977116705,437.0,1,1,1.0,1.0,0.0,0.004369956300436996,11.51293546492023,0.0,100000.0,1.0,0.9090909090909091,437.0,0.004369956300436996,218.5,6.082218910376446,6.082218910376446,0.0,0.0,0,1283.0,60000.0,1417.4,70000.0,735.0,80000.0,955.85,100000.0
ed782133-d9a5-4a5c-907d-6db1231e79fe,AL,Transportation and Warehousing,"Specialized Freight (except Used Goods) Trucking, Local",2018.0,100000.0,0.0,Individual,0.0,South,5296,1,1,8418.0,8418.0,8418.0,8418.0,0.0,1.0,0.9999999998812069,8418.0,1,1,1.0,1.0,0.0,0.08417915820841791,11.51293546492023,0.0,100000.0,1.0,0.9090909090909091,8418.0,0.08417915820841791,4209.0,9.038246335337664,9.038246335337664,0.0,0.0,0,1219.0,60000.0,1045.0,45000.0,7636.0,100000.0,3907.0,80000.0
fa10afa7-301e-472d-bc86-946bba6d2a5f,AZ,Administrative Services and Building Maintenance,Other Services to Buildings and Dwellings,2018.0,50000.0,0.0,Limited Liability Company,0.0,West,5569,1,1,689.0,689.0,689.0,689.0,0.0,1.0,0.9999999985486212,689.0,1,1,1.0,1.0,0.0,0.01377972440551189,10.819798284210286,0.0,50000.0,1.0,0.9523809523809523,689.0,0.01377972440551189,344.5,6.536691597591305,6.536691597591305,0.0,0.0,0,1283.0,60000.0,1417.4,70000.0,1000.0,28000.0,990.0,30000.0
